+----------+----------------+-------------------------------------------------------+-------------------+--------------+------------------+-------------+--------------------+----------------+--------------------+-------------+----------+--------------------+
| page_id  | page_namespace | page_title                                            | page_restrictions | page_counter | page_is_redirect | page_is_new | page_random        | page_touched   | page_links_updated | page_latest | page_len | page_content_model |
| 23330232 |              1 | Q1066689                                              |                   |            0 |                0 |           0 |     0.397094009448 | 20160921141043 | 20160901132644     |   324343412 |      227 | wikitext           |
| 21450127 |              1 | Q1066702                                              |                   |            0 |                0 |           1 |      0.98647770889 | 20150502130318 | 20150502130318     |   213994914 |      200 | wikitext           |
| 22416308 |              1 | Q1066882                                              |                   |            0 |                0 |           0 |      0.47838723615 | 20160919205129 | 20160912140315     |   231646532 |     1341 | wikitext           |
| 16891675 |              1 | Q10669863                                             |                   |            0 |                0 |           1 |     0.457531246652 | 20150717072517 | NULL               |    90042450 |       40 | wikitext           |
| 26030810 |              1 | Q1067                                                 |                   |            0 |                0 |           0 |     0.882304362518 | 20160620180430 | 20160620181029     |   333886531 |      520 | wikitext           |
| 16891688 |              1 | Q10670401                                             |                   |            0 |                0 |           1 |     0.117462299129 | 20150717072517 | NULL               |    90044153 |       40 | wikitext           |
| 16891691 |              1 | Q10672393                                             |                   |            0 |                0 |           1 |     0.935471186459 | 20150717072517 | NULL               |    90045220 |       40 | wikitext           |
| 18133470 |              1 | Q10672886                                             |                   |            0 |                0 |           1 |     0.708484110614 | 20150713164411 | 20140421161659     |   121767124 |      392 | wikitext           |
| 16891703 |              1 | Q10672906                                             |                   |            0 |                0 |           1 |     0.800618119365 | 20150717072517 | NULL               |    90049575 |       40 | wikitext           |
| 16891719 |              1 | Q10672943                                             |                   |            0 |                0 |           1 |     0.546964726901 | 20150717072517 | NULL               |    90051379 |       40 | wikitext           |
| 23330154 |              1 | Q10675206                                             |                   |            0 |                0 |           1 |     0.527626949618 | 20160913194217 | 20160901132641     |   266594348 |       22 | wikitext           |
| 16891752 |              1 | Q10677678                                             |                   |            0 |                0 |           1 |     0.273255065101 | 20150717072517 | NULL               |    90058358 |       40 | wikitext           |
| 16891776 |              1 | Q10677686                                             |                   |            0 |                0 |           1 |     0.970476926939 | 20150717072517 | NULL               |    90062515 |       40 | wikitext           |
| 16891848 |              1 | Q10677691                                             |                   |            0 |                0 |           1 |     0.658175230747 | 20150717072517 | NULL               |    90071214 |       40 | wikitext           |
| 16891903 |              1 | Q10677695                                             |                   |            0 |                0 |           1 |     0.526593368673 | 20150717072517 | NULL               |    90078036 |       40 | wikitext           |
| 16891909 |              1 | Q10677697                                             |                   |            0 |                0 |           1 |     0.869210907551 | 20150717072517 | NULL               |    90079031 |       34 | wikitext           |
| 16891919 |              1 | Q10677706                                             |                   |            0 |                0 |           1 |     0.670887897502 | 20150717072517 | NULL               |    90080889 |       40 | wikitext           |
| 16891929 |              1 | Q10677716                                             |                   |            0 |                0 |           1 |     0.750040930441 | 20150717072517 | NULL               |    90082445 |       34 | wikitext           |
| 16891962 |              1 | Q10677718                                             |                   |            0 |                0 |           1 |     0.086081619175 | 20150717072517 | NULL               |    90083903 |       40 | wikitext           |
| 16892020 |              1 | Q10677726                                             |                   |            0 |                0 |           1 |     0.664251682868 | 20150717072517 | NULL               |    90086823 |       34 | wikitext           |
| 16892044 |              1 | Q10677730                                             |                   |            0 |                0 |           1 |     0.867549096665 | 20150717072517 | NULL               |    90090685 |       40 | wikitext           |
| 16892070 |              1 | Q10677733                                             |                   |            0 |                0 |           1 |     0.048761027782 | 20150717072517 | NULL               |    90092092 |       40 | wikitext           |
| 16892230 |              1 | Q10677795                                             |                   |            0 |                0 |           1 |     0.600576179923 | 20150717072517 | NULL               |    90101371 |       40 | wikitext           |
| 12893289 |              1 | Q106807                                               |                   |            0 |                0 |           0 |      0.90125958216 | 20160512073947 | 20160512074007     |    57360014 |       90 | wikitext           |
| 26425965 |              1 | Q10683795                                             |                   |            0 |                0 |           0 |     0.498632730526 | 20160820110454 | 20160820115142     |   346302602 |      389 | wikitext           |
| 16892481 |              1 | Q10684943                                             |                   |            0 |                0 |           1 |     0.312576862178 | 20150717072517 | NULL               |    90115935 |       40 | wikitext           |
| 16892681 |              1 | Q10685183                                             |                   |            0 |                0 |           1 |     0.951669611573 | 20150717072517 | NULL               |    90127538 |       40 | wikitext           |
| 16902107 |              1 | Q10685908                                             |                   |            0 |                0 |           1 |      0.32650818152 | 20150717072517 | NULL               |    90351407 |       40 | wikitext           |
| 17254278 |              1 | Q10686169                                             |                   |            0 |                0 |           1 |     0.360156126568 | 20150717072517 | 20140110090517     |    99837365 |       40 | wikitext           |
| 17254279 |              1 | Q10686194                                             |                   |            0 |                0 |           1 |     0.310110863287 | 20150717072517 | 20140110090525     |    99837385 |       40 | wikitext           |
| 17254302 |              1 | Q10686216                                             |                   |            0 |                0 |           1 |     0.560516296112 | 20150717072517 | 20140110093933     |    99841373 |       40 | wikitext           |
| 17254304 |              1 | Q10686220                                             |                   |            0 |                0 |           1 |     0.459246747073 | 20150717072517 | 20140110094324     |    99841829 |       40 | wikitext           |
| 17254331 |              1 | Q10686263                                             |                   |            0 |                0 |           1 |     0.568179680353 | 20150717072517 | 20140110103834     |    99850799 |       40 | wikitext           |
| 16889598 |              1 | Q10690203                                             |                   |            0 |                0 |           1 |     0.577798571067 | 20150717072517 | NULL               |    89810243 |       34 | wikitext           |
| 16902403 |              1 | Q10690573                                             |                   |            0 |                0 |           1 |     0.361367528505 | 20150717072517 | NULL               |    90370726 |       40 | wikitext           |
| 16780135 |              1 | Q10693                                                |                   |            0 |                0 |           1 |     0.230179955578 | 20131031141350 | NULL               |    82940928 |       47 | wikitext           |
| 16903527 |              1 | Q10693360                                             |                   |            0 |                0 |           1 |     0.249035753376 | 20150717072517 | NULL               |    90402182 |       40 | wikitext           |
| 20143703 |              1 | Q10694573                                             |                   |            0 |                0 |           1 |     0.159639176413 | 20160906172457 | 20160820111620     |   179887471 |      334 | wikitext           |
| 23330045 |              1 | Q1069725                                              |                   |            0 |                0 |           1 |     0.518199412623 | 20160908200921 | 20160901132641     |   266580166 |       22 | wikitext           |
|    80365 |              1 | Q107                                                  |                   |            0 |                0 |           0 |     0.398081636645 | 20160912011218 | 20160901132618     |   266568890 |     5193 | wikitext           |
| 16926144 |              1 | Q10701016                                             |                   |            0 |                0 |           1 |     0.331838946014 | 20150717072517 | NULL               |    91556591 |       40 | wikitext           |
| 16926162 |              1 | Q10701059                                             |                   |            0 |                0 |           1 |     0.358422502745 | 20150717072517 | NULL               |    91558167 |       40 | wikitext           |
| 16926223 |              1 | Q10701323                                             |                   |            0 |                0 |           1 |     0.385537873769 | 20150717072517 | NULL               |    91561945 |       40 | wikitext           |
| 20971660 |              1 | Q107051                                               |                   |            0 |                0 |           1 |     0.155610850689 | 20160518044417 | 20150404131008     |   199916792 |      222 | wikitext           |
| 21443338 |              1 | Q10707742                                             |                   |            0 |                0 |           1 |       0.9199722327 | 20150430123720 | 20150430123719     |   213577563 |      197 | wikitext           |
| 21443332 |              1 | Q10707841                                             |                   |            0 |                0 |           1 |     0.949534249696 | 20150430123630 | 20150430123629     |   213577436 |      197 | wikitext           |
| 21448624 |              1 | Q10708208                                             |                   |            0 |                0 |           1 |      0.89580623372 | 20150502044406 | 20150502044405     |   213905884 |      197 | wikitext           |
| 21443327 |              1 | Q10708290                                             |                   |            0 |                0 |           1 |      0.45567859023 | 20150430123530 | 20150430123529     |   213577303 |      197 | wikitext           |
| 16926243 |              1 | Q10709560                                             |                   |            0 |                0 |           1 |     0.607751898501 | 20150717072517 | NULL               |    91564186 |       40 | wikitext           |
| 16926254 |              1 | Q10709720                                             |                   |            0 |                0 |           1 |     0.831177864568 | 20150717072517 | NULL               |    91565166 |       40 | wikitext           |
| 21449148 |              1 | Q1071079                                              |                   |            0 |                0 |           1 |      0.74194674215 | 20150502091437 | 20150502091437     |   213958734 |      201 | wikitext           |
| 21449015 |              1 | Q1071098                                              |                   |            0 |                0 |           1 |     0.743190612615 | 20160801175558 | 20150502081430     |   213947715 |      215 | wikitext           |
| 16926346 |              1 | Q10711550                                             |                   |            0 |                0 |           1 |     0.911272003125 | 20150717072517 | NULL               |    91571235 |       40 | wikitext           |
| 16721993 |              1 | Q10716                                                |                   |            0 |                0 |           1 |     0.683569139691 | 20131008200452 | NULL               |    75725289 |       40 | wikitext           |
| 21491676 |              1 | Q10717939                                             |                   |            0 |                0 |           0 |     0.569824732418 | 20160128130422 | 20150508124009     |   214824155 |      994 | wikitext           |
|  8392304 |              1 | Q1072166                                              |                   |            0 |                0 |           1 |     0.385065359955 | 20160606200326 | 20160606200347     |    15743996 |      239 | wikitext           |
| 27950704 |              1 | Q1072319                                              |                   |            0 |                0 |           1 |     0.937783130559 | 20160723161938 | 20160723161939     |   359113298 |      157 | wikitext           |
| 16926473 |              1 | Q10726367                                             |                   |            0 |                0 |           1 |     0.841212078768 | 20150717072517 | NULL               |    91580011 |       40 | wikitext           |
| 23025905 |              1 | Q1072685                                              |                   |            0 |                0 |           0 |     0.081376606464 | 20160920042014 | 20160820112855     |   252198301 |      307 | wikitext           |
|  9363972 |              1 | Q1072892                                              |                   |            0 |                0 |           1 |     0.841446105064 | 20150228015945 | NULL               |    18620744 |      175 | wikitext           |
| 18724637 |              1 | Q10730962                                             |                   |            0 |                0 |           1 |     0.617775455513 | 20140605050011 | 20140605050011     |   136760169 |     1178 | wikitext           |
| 19710393 |              1 | Q10731891                                             |                   |            0 |                0 |           0 |     0.769266547975 | 20160921165537 | 20160820111544     |   204796082 |      771 | wikitext           |
| 26223736 |              1 | Q10734                                                |                   |            0 |                0 |           1 |     0.018116932798 | 20160527053536 | 20160527053536     |   340538716 |     1996 | wikitext           |
| 20970865 |              1 | Q107365                                               |                   |            0 |                0 |           1 |      0.66471798096 | 20150404130948 | 20150404131001     |   199891019 |      224 | wikitext           |
| 25701970 |              1 | Q10737                                                |                   |            0 |                0 |           1 |     0.889708300269 | 20160921221238 | 20160917194036     |   318385010 |       22 | wikitext           |
| 13506590 |              1 | Q10737469                                             |                   |            0 |                0 |           1 |     0.166452181798 | 20150528095651 | NULL               |    33218390 |      413 | wikitext           |
| 17269465 |              1 | Q107390                                               |                   |            0 |                0 |           0 |      0.36214822878 | 20160921122200 | 20160921122205     |   303540464 |     1145 | wikitext           |
| 23331223 |              1 | Q1074                                                 |                   |            0 |                0 |           1 |     0.053044854341 | 20160922012049 | 20160901132645     |   266641674 |       22 | wikitext           |
| 23330097 |              1 | Q107425                                               |                   |            0 |                0 |           1 |     0.063552828807 | 20160920113737 | 20160901132556     |   266586299 |       22 | wikitext           |
| 15817567 |              1 | Q1075                                                 |                   |            0 |                0 |           0 |     0.752005514962 | 20160917212515 | 20160901132623     |   147610864 |      743 | wikitext           |
| 17346339 |              1 | Q10750639                                             |                   |            0 |                0 |           0 |     0.595931156205 | 20160820104051 | 20160820110402     |   147779480 |      405 | wikitext           |
| 23330135 |              1 | Q1076291                                              |                   |            0 |                0 |           1 |     0.616663172339 | 20160920113737 | 20160901132554     |   266591347 |       22 | wikitext           |
| 12213543 |              1 | Q10764194                                             |                   |            0 |                0 |           0 |     0.751183285017 | 20160606200326 | 20160606200349     |    25179296 |      663 | wikitext           |
| 24028532 |              1 | Q1076486                                              |                   |            0 |                0 |           1 |      0.25804588279 | 20160920113737 | 20160901132642     |   289977942 |       22 | wikitext           |
| 17605957 |              1 | Q1076579                                              |                   |            0 |                0 |           1 |     0.416239291432 | 20160920143914 | 20160920143928     |   118289386 |       22 | wikitext           |
| 21449222 |              1 | Q10767117                                             |                   |            0 |                0 |           1 |     0.686744851243 | 20150502094733 | 20150502094732     |   213963655 |      197 | wikitext           |
| 21449420 |              1 | Q10767614                                             |                   |            0 |                0 |           1 |     0.139239011504 | 20150502115037 | 20150502115036     |   213981331 |      198 | wikitext           |
| 23969354 |              1 | Q107691                                               |                   |            0 |                0 |           1 |     0.172084929929 | 20160102191953 | 20160102191953     |   288127913 |      109 | wikitext           |
| 23330042 |              1 | Q1076968                                              |                   |            0 |                0 |           1 |     0.033462907775 | 20160919095324 | 20160901132503     |   266579867 |       22 | wikitext           |
| 19855404 |              1 | Q1077064                                              |                   |            0 |                0 |           0 |      0.42340468234 | 20160820105210 | 20160820111541     |   165902554 |      450 | wikitext           |
| 18912406 |              1 | Q107715                                               |                   |            0 |                0 |           1 |     0.552306724888 | 20160920113737 | 20160917081257     |   142615310 |       22 | wikitext           |
| 19406219 |              1 | Q1077410                                              |                   |            0 |                0 |           1 |      0.09035966393 | 20140902113631 | 20140902113631     |   155350102 |      215 | wikitext           |
| 21734412 |              1 | Q1077456                                              |                   |            0 |                0 |           1 |     0.810058525839 | 20150609130407 | 20150609130403     |   221762545 |       21 | wikitext           |
| 16776495 |              1 | Q107754                                               |                   |            0 |                0 |           1 |     0.117212484922 | 20131029235909 | NULL               |    82625132 |      441 | wikitext           |
| 15787636 |              1 | Q1077857                                              |                   |            0 |                0 |           1 |     0.071607229478 | 20160606200326 | 20160606200350     |    60233669 |       92 | wikitext           |
| 20978275 |              1 | Q1077877                                              |                   |            0 |                0 |           1 |     0.874169639065 | 20150404130948 | 20150404131025     |   200595101 |      212 | wikitext           |
| 20521250 |              1 | Q107802                                               |                   |            0 |                0 |           0 |     0.317014141639 | 20160620180430 | 20160620180943     |   193743066 |      361 | wikitext           |
| 21482221 |              1 | Q10786901                                             |                   |            0 |                0 |           1 |     0.677130117722 | 20160922025550 | 20160901132638     |   214750660 |       22 | wikitext           |
| 15842093 |              1 | Q1078966                                              |                   |            0 |                0 |           1 |     0.254396582055 | 20160606200326 | 20160606200350     |    60687924 |       83 | wikitext           |
| 25678628 |              1 | Q1079215                                              |                   |            0 |                0 |           1 |     0.678971689883 | 20160922085245 | 20160922085456     |   317529574 |       22 | wikitext           |
| 23010965 |              1 | Q10794279                                             |                   |            0 |                0 |           1 |     0.573425221859 | 20151008143507 | 20150909141242     |   249528663 |      142 | wikitext           |
| 15790272 |              1 | Q1079445                                              |                   |            0 |                0 |           1 |     0.387868162986 | 20130720155537 | NULL               |    60253749 |      513 | wikitext           |
| 26037967 |              1 | Q10798594                                             |                   |            0 |                0 |           0 |     0.411011628008 | 20160511102327 | 20160511101348     |   334952288 |      626 | wikitext           |
|  6410002 |              1 | Q108                                                  |                   |            0 |                0 |           1 |     0.158564466147 | 20130309144727 | NULL               |    10513185 |      349 | wikitext           |
| 23743794 |              1 | Q10800457                                             |                   |            0 |                0 |           1 |     0.581710320007 | 20151211093825 | 20151211093826     |   282475175 |      117 | wikitext           |
| 21435142 |              1 | Q10800987                                             |                   |            0 |                0 |           1 |     0.488190852799 | 20150427121911 | 20150427121906     |   213151999 |      223 | wikitext           |
| 21424997 |              1 | Q1080153                                              |                   |            0 |                0 |           1 |     0.184339839922 | 20150421142809 | 20150421142809     |   212093539 |      199 | wikitext           |
| 21441098 |              1 | Q1080243                                              |                   |            0 |                0 |           1 |     0.490251687191 | 20150429085104 | 20150429085103     |   213404874 |      199 | wikitext           |
| 28186962 |              1 | Q1080439                                              |                   |            0 |                0 |           1 |     0.092227693872 | 20160807235440 | 20160807235440     |   362501745 |      268 | wikitext           |
| 16908889 |              1 | Q1080767                                              |                   |            0 |                0 |           0 |     0.548122959361 | 20160620180430 | 20160620180843     |    90762562 |      245 | wikitext           |
| 20236861 |              1 | Q1080982                                              |                   |            0 |                0 |           0 |      0.40594671147 | 20150103093201 | 20150103021316     |   185711855 |      465 | wikitext           |
| 16721187 |              1 | Q1081128                                              |                   |            0 |                0 |           1 |     0.753087557901 | 20131007212508 | NULL               |    75410242 |       40 | wikitext           |
|  1029638 |              1 | Q1081225                                              |                   |            0 |                0 |           0 |     0.998845511926 | 20150810212456 | NULL               |     1701671 |      497 | wikitext           |
|  1029647 |              1 | Q1081404                                              |                   |            0 |                0 |           0 |     0.812330288388 | 20150810212456 | NULL               |     1701646 |      497 | wikitext           |
| 18974174 |              1 | Q108149                                               |                   |            0 |                0 |           1 |     0.475044812787 | 20160920113737 | 20160917081302     |   145719099 |       22 | wikitext           |
| 23331241 |              1 | Q1081491                                              |                   |            0 |                0 |           1 |     0.818870333938 | 20160917033259 | 20160901132646     |   266643796 |       22 | wikitext           |
| 15210854 |              1 | Q108174                                               |                   |            0 |                0 |           0 |     0.277602949727 | 20140720213232 | NULL               |    52186622 |      733 | wikitext           |
| 19859229 |              1 | Q108206                                               |                   |            0 |                0 |           1 |     0.944857611737 | 20141021010635 | 20141021010634     |   166424597 |       51 | wikitext           |
| 25882652 |              1 | Q10831457                                             |                   |            0 |                0 |           1 |     0.947389372196 | 20160423174603 | 20160419024844     |   322973894 |      174 | wikitext           |
| 25806263 |              1 | Q108325                                               |                   |            0 |                0 |           1 |     0.024467690754 | 20160921011645 | 20160918182446     |   321421187 |       22 | wikitext           |
| 15187192 |              1 | Q10833314                                             |                   |            0 |                0 |           1 |     0.203309540329 | 20160820102730 | 20160820104123     |    51593551 |      205 | wikitext           |
| 22415109 |              1 | Q1083645                                              |                   |            0 |                0 |           1 |     0.747231701375 | 20150714235228 | 20150714235228     |   230896255 |      171 | wikitext           |
| 19018451 |              1 | Q1083872                                              |                   |            0 |                0 |           1 |     0.657692464308 | 20150713164411 | 20140726191909     |   147621227 |      455 | wikitext           |
| 23122381 |              1 | Q10839720                                             |                   |            0 |                0 |           1 |     0.404737333258 | 20151008042611 | 20151008042611     |   255426833 |      151 | wikitext           |
|  7298646 |              1 | Q108419                                               |                   |            0 |                0 |           1 |      0.10387331845 | 20130315233232 | NULL               |    12509467 |      117 | wikitext           |
| 24850630 |              1 | Q10843872                                             |                   |            0 |                0 |           1 |     0.154405658761 | 20160917081243 | 20160917081315     |   305200693 |       22 | wikitext           |
| 12126414 |              1 | Q1084430                                              |                   |            0 |                0 |           0 |     0.780833624082 | 20160620180430 | 20160620180649     |    24450927 |      389 | wikitext           |
| 22614582 |              1 | Q10847274                                             |                   |            0 |                0 |           1 |     0.313659509195 | 20150910235030 | 20150825051351     |   245322257 |      431 | wikitext           |
| 20970919 |              1 | Q1085348                                              |                   |            0 |                0 |           1 |     0.132249680191 | 20150404130948 | 20150404131001     |   199894556 |      219 | wikitext           |
| 13858990 |              1 | Q10855271                                             |                   |            0 |                0 |           0 |     0.569423576369 | 20130503223806 | NULL               |    34628843 |      712 | wikitext           |
| 16615262 |              1 | Q10860654                                             |                   |            0 |                0 |           1 |     0.742906665169 | 20150621015651 | NULL               |    72637810 |      312 | wikitext           |
| 21441542 |              1 | Q10860793                                             |                   |            0 |                0 |           1 |     0.252158661367 | 20150429091307 | 20150429091306     |   213407995 |      197 | wikitext           |
| 21441556 |              1 | Q10860948                                             |                   |            0 |                0 |           1 |       0.6416422372 | 20150429091601 | 20150429091600     |   213408473 |      196 | wikitext           |
| 21443423 |              1 | Q10860956                                             |                   |            0 |                0 |           1 |     0.884971014245 | 20150430125849 | 20150430125848     |   213580413 |      197 | wikitext           |
| 21428089 |              1 | Q10860973                                             |                   |            0 |                0 |           1 |     0.714325037232 | 20150422093917 | 20150422093916     |   212260541 |      197 | wikitext           |
| 21428036 |              1 | Q10860995                                             |                   |            0 |                0 |           1 |     0.420121019831 | 20150422092516 | 20150422092515     |   212257300 |      200 | wikitext           |
| 15299729 |              1 | Q10861375                                             |                   |            0 |                0 |           0 |     0.213138857166 | 20130710160225 | NULL               |    55837688 |      180 | wikitext           |
| 21893660 |              1 | Q10862322                                             |                   |            0 |                0 |           1 |     0.048410894293 | 20150621012207 | 20150621012207     |   223048713 |      309 | wikitext           |
| 16783531 |              1 | Q10871992                                             |                   |            0 |                0 |           1 |     0.079988292184 | 20150810212456 | NULL               |    83253105 |      241 | wikitext           |
| 17812315 |              1 | Q10873124                                             |                   |            0 |                0 |           1 |     0.065178722379 | 20160920121615 | 20160820110527     |   119493211 |       15 | wikitext           |
| 24117345 |              1 | Q10876391                                             |                   |            0 |                0 |           1 |     0.063091096813 | 20160921150304 | 20160916182703     |   292772416 |       22 | wikitext           |
|  4235332 |              1 | Q1088274                                              |                   |            0 |                0 |           0 |     0.479306964895 | 20151123215429 | NULL               |     6301121 |      420 | wikitext           |
| 23340238 |              1 | Q10883050                                             |                   |            0 |                0 |           1 |     0.176669756489 | 20160914203325 | 20160901132647     |   267210523 |       22 | wikitext           |
|  9466255 |              1 | Q108861                                               |                   |            0 |                0 |           1 |     0.772552127516 | 20130403025417 | NULL               |    18914545 |      107 | wikitext           |
| 18473998 |              1 | Q1088847                                              |                   |            0 |                0 |           1 |     0.655227482993 | 20140514035520 | 20140514035520     |   129156654 |      133 | wikitext           |
| 18547200 |              1 | Q10893166                                             |                   |            0 |                0 |           0 |     0.004467733655 | 20140526232212 | 20140526051443     |   133748091 |      310 | wikitext           |
| 20970316 |              1 | Q1089864                                              |                   |            0 |                0 |           1 |     0.928692593841 | 20150404130948 | 20150404130956     |   199869703 |      214 | wikitext           |
| 26669602 |              1 | Q10900768                                             |                   |            0 |                0 |           1 |     0.386854788142 | 20160621141001 | 20160621141002     |   349556636 |       35 | wikitext           |
| 28794192 |              1 | Q1090157                                              |                   |            0 |                0 |           1 |     0.814270367101 | 20160914074717 | 20160914074722     |   376297365 |      217 | wikitext           |
| 18994071 |              1 | Q10915                                                |                   |            0 |                0 |           0 |     0.806251592732 | 20160922085245 | 20160922085401     |   146603109 |       22 | wikitext           |
| 16096820 |              1 | Q10915648                                             |                   |            0 |                0 |           1 |      0.12137267657 | 20130802150727 | NULL               |    63213418 |      230 | wikitext           |
| 20974063 |              1 | Q1091933                                              |                   |            0 |                0 |           1 |     0.291226830178 | 20150404130948 | 20150404131011     |   200185551 |      219 | wikitext           |
| 21356955 |              1 | Q1091943                                              |                   |            0 |                0 |           1 |     0.606591167391 | 20150404132623 | 20150404132623     |   208770146 |      202 | wikitext           |
| 21356903 |              1 | Q1091951                                              |                   |            0 |                0 |           1 |     0.374852861184 | 20150404131240 | 20150404131239     |   208768234 |      203 | wikitext           |
| 18899768 |              1 | Q109196                                               |                   |            0 |                0 |           1 |     0.973509191655 | 20150713164411 | 20140701195909     |   142066349 |      541 | wikitext           |
| 20974067 |              1 | Q1091962                                              |                   |            0 |                0 |           1 |     0.894197343524 | 20150404130948 | 20150404131011     |   200186094 |      217 | wikitext           |
| 21356924 |              1 | Q1091970                                              |                   |            0 |                0 |           1 |     0.773614600936 | 20150404131848 | 20150404131847     |   208769104 |      202 | wikitext           |
| 21443360 |              1 | Q1091980                                              |                   |            0 |                0 |           1 |      0.57434726083 | 20150430124117 | 20150430124116     |   213578127 |      201 | wikitext           |
| 21443437 |              1 | Q1091988                                              |                   |            0 |                0 |           1 |     0.609602539833 | 20150430130111 | 20150430130110     |   213580755 |      201 | wikitext           |
| 21356947 |              1 | Q1092038                                              |                   |            0 |                0 |           1 |     0.803013630031 | 20150404132407 | 20150404132407     |   208769890 |      202 | wikitext           |
| 21356909 |              1 | Q1092045                                              |                   |            0 |                0 |           1 |      0.46373231181 | 20150404131420 | 20150404131419     |   208768487 |      202 | wikitext           |
| 21443727 |              1 | Q1092064                                              |                   |            0 |                0 |           1 |     0.778866651444 | 20150430135954 | 20150430135954     |   213589117 |      200 | wikitext           |
| 21425017 |              1 | Q1092072                                              |                   |            0 |                0 |           1 |     0.847463051311 | 20150421143310 | 20150421143310     |   212094025 |      200 | wikitext           |
| 21418732 |              1 | Q1092078                                              |                   |            0 |                0 |           1 |      0.52967571152 | 20150418094721 | 20150418094720     |   211253969 |      200 | wikitext           |
| 21413146 |              1 | Q1092082                                              |                   |            0 |                0 |           1 |     0.672333917433 | 20150417130937 | 20150417130937     |   211145417 |      200 | wikitext           |
| 21443374 |              1 | Q1092086                                              |                   |            0 |                0 |           1 |     0.492421555745 | 20150430124419 | 20150430124419     |   213578490 |      200 | wikitext           |
| 21441146 |              1 | Q1092089                                              |                   |            0 |                0 |           1 |     0.230265339547 | 20150429085319 | 20150429085319     |   213405197 |      200 | wikitext           |
| 21443788 |              1 | Q1092093                                              |                   |            0 |                0 |           1 |     0.498180153389 | 20150430141335 | 20150430141335     |   213590934 |      201 | wikitext           |
| 21363064 |              1 | Q1092098                                              |                   |            0 |                0 |           1 |     0.429557255185 | 20160518044417 | 20150406125023     |   209094858 |      200 | wikitext           |
| 21413113 |              1 | Q1092105                                              |                   |            0 |                0 |           1 |     0.140264571976 | 20150417130147 | 20150417130146     |   211144931 |      200 | wikitext           |
| 21443469 |              1 | Q1092115                                              |                   |            0 |                0 |           1 |     0.612155226227 | 20150430130727 | 20150430130726     |   213581676 |      200 | wikitext           |
| 21443300 |              1 | Q1092120                                              |                   |            0 |                0 |           1 |      0.66492446928 | 20150430122934 | 20150430122934     |   213576545 |      200 | wikitext           |
| 21443861 |              1 | Q1092129                                              |                   |            0 |                0 |           1 |     0.472207594397 | 20150430142814 | 20150430142813     |   213592806 |      200 | wikitext           |
| 21418458 |              1 | Q1092137                                              |                   |            0 |                0 |           1 |     0.021853851047 | 20150418083124 | 20150418083123     |   211242456 |      200 | wikitext           |
| 21443686 |              1 | Q1092143                                              |                   |            0 |                0 |           1 |     0.440158336168 | 20150430135020 | 20150430135019     |   213587900 |      201 | wikitext           |
| 21425014 |              1 | Q1092150                                              |                   |            0 |                0 |           1 |     0.793146527529 | 20150421143221 | 20150421143220     |   212093946 |      200 | wikitext           |
| 21356891 |              1 | Q1092155                                              |                   |            0 |                0 |           1 |     0.860347447789 | 20150404130948 | 20150404131057     |   208767426 |      202 | wikitext           |
| 21449394 |              1 | Q1092159                                              |                   |            0 |                0 |           1 |     0.289689738775 | 20150502114426 | 20150502114425     |   213980169 |      206 | wikitext           |
| 21443488 |              1 | Q1092185                                              |                   |            0 |                0 |           1 |     0.210667748575 | 20150430131217 | 20150430131216     |   213582363 |      200 | wikitext           |
| 21356857 |              1 | Q1092199                                              |                   |            0 |                0 |           1 |     0.169171130084 | 20150404130948 | 20150404131056     |   208766285 |      202 | wikitext           |
| 21418694 |              1 | Q1092207                                              |                   |            0 |                0 |           1 |     0.432072862915 | 20150418093809 | 20150418093808     |   211252374 |      200 | wikitext           |
| 21443270 |              1 | Q1092214                                              |                   |            0 |                0 |           1 |     0.297608239274 | 20150430122310 | 20150430122310     |   213575684 |      200 | wikitext           |
| 21425029 |              1 | Q1092221                                              |                   |            0 |                0 |           1 |     0.958696951179 | 20150421143545 | 20150421143544     |   212094285 |      200 | wikitext           |
| 21443769 |              1 | Q1092227                                              |                   |            0 |                0 |           1 |     0.879516530932 | 20150430140904 | 20150430140903     |   213590340 |      200 | wikitext           |
